congress,start_date,chamber,state_abbrev,party_code,bioname,bioguide_id,birthday,cmltv_cong,cmltv_chamber,age_days,age_years,generation
93,1/3/1973,House,IN,100,"ROUSH, John Edward",R000467,9/12/1920,7,7,19106,52.30937714,Greatest
94,1/3/1975,House,IN,100,"ROUSH, John Edward",R000467,9/12/1920,8,8,19836,54.30800821,Greatest
87,1/3/1961,House,CA,200,"ROUSSELOT, John Harbin",R000469,11/1/1927,1,1,12117,33.17453799,Greatest
91,1/3/1969,House,CA,200,"ROUSSELOT, John Harbin",R000469,11/1/1927,2,2,15039,41.17453799,Greatest
92,1/3/1971,House,CA,200,"ROUSSELOT, John Harbin",R000469,11/1/1927,3,3,15769,43.17316906,Greatest
93,1/3/1973,House,CA,200,"ROUSSELOT, John Harbin",R000469,11/1/1927,4,4,16500,45.17453799,Greatest
94,1/3/1975,House,CA,200,"ROUSSELOT, John Harbin",R000469,11/1/1927,5,5,17230,47.17316906,Greatest
95,1/3/1977,House,CA,200,"ROUSSELOT, John Harbin",R000469,11/1/1927,6,6,17961,49.17453799,Greatest
96,1/3/1979,House,CA,200,"ROUSSELOT, John Harbin",R000469,11/1/1927,7,7,18691,51.17316906,Greatest
97,1/3/1981,House,CA,200,"ROUSSELOT, John Harbin",R000469,11/1/1927,8,8,19422,53.17453799,Greatest
76,1/3/1939,House,OH,200,"ROUTZOHN, Harry Nelson",R000470,1881-11-04,1,1,20878,57.16084873,Missionary
66,3/4/1919,House,NY,100,"ROWAN, Joseph",R000472,1870-09-08,1,1,17708,48.48186174,Missionary
78,1/3/1943,House,IL,100,"ROWAN, William A.",R000473,1882-11-24,1,1,21954,60.10677618,Missionary
79,1/3/1945,House,IL,100,"ROWAN, William A.",R000473,1882-11-24,2,2,22685,62.10814511,Missionary
69,3/4/1925,House,IN,200,"ROWBOTTOM, Harry Emerson",R000474,1884-11-03,1,1,14730,40.32854209,Lost
70,3/4/1927,House,IN,200,"ROWBOTTOM, Harry Emerson",R000474,1884-11-03,2,2,15460,42.32717317,Lost
71,3/4/1929,House,IN,200,"ROWBOTTOM, Harry Emerson",R000474,1884-11-03,3,3,16191,44.32854209,Lost
78,1/3/1943,House,OH,200,"ROWE, Edmund",R000475,1892-12-21,1,1,18274,50.03148528,Lost
66,3/4/1919,House,NY,200,"ROWE, Frederick William",R000476,1863-03-19,3,3,20438,55.95619439,Missionary
98,1/3/1983,House,GA,100,"ROWLAND, James Roy, Jr.",R000481,2/3/1926,1,1,20788,56.91444216,Greatest
99,1/3/1985,House,GA,100,"ROWLAND, James Roy, Jr.",R000481,2/3/1926,2,2,21519,58.91581109,Greatest
100,1/3/1987,House,GA,100,"ROWLAND, James Roy, Jr.",R000481,2/3/1926,3,3,22249,60.91444216,Greatest
101,1/3/1989,House,GA,100,"ROWLAND, James Roy, Jr.",R000481,2/3/1926,4,4,22980,62.91581109,Greatest
102,1/3/1991,House,GA,100,"ROWLAND, James Roy, Jr.",R000481,2/3/1926,5,5,23710,64.91444216,Greatest
103,1/3/1993,House,GA,100,"ROWLAND, James Roy, Jr.",R000481,2/3/1926,6,6,24441,66.91581109,Greatest
99,1/3/1985,House,CT,200,"ROWLAND, John",R000482,5/24/1957,1,1,10086,27.61396304,Boomers
100,1/3/1987,House,CT,200,"ROWLAND, John",R000482,5/24/1957,2,2,10816,29.61259411,Boomers
101,1/3/1989,House,CT,200,"ROWLAND, John",R000482,5/24/1957,3,3,11547,31.61396304,Boomers
75,1/3/1937,House,NH,100,"ROY, Alphonse",R000483,1897-10-26,1,1,14313,39.18685832,Lost
92,1/3/1971,House,KS,100,"ROY, William Robert",R000484,2/23/1926,1,1,16385,44.85968515,Greatest
93,1/3/1973,House,KS,100,"ROY, William Robert",R000484,2/23/1926,2,2,17116,46.86105407,Greatest
88,1/3/1963,House,CA,100,"ROYBAL, Edward R.",R000485,2/10/1916,1,1,17129,46.89664613,Greatest
89,1/3/1965,House,CA,100,"ROYBAL, Edward R.",R000485,2/10/1916,2,2,17860,48.89801506,Greatest
90,1/3/1967,House,CA,100,"ROYBAL, Edward R.",R000485,2/10/1916,3,3,18590,50.89664613,Greatest
91,1/3/1969,House,CA,100,"ROYBAL, Edward R.",R000485,2/10/1916,4,4,19321,52.89801506,Greatest
92,1/3/1971,House,CA,100,"ROYBAL, Edward R.",R000485,2/10/1916,5,5,20051,54.89664613,Greatest
93,1/3/1973,House,CA,100,"ROYBAL, Edward R.",R000485,2/10/1916,6,6,20782,56.89801506,Greatest
94,1/3/1975,House,CA,100,"ROYBAL, Edward R.",R000485,2/10/1916,7,7,21512,58.89664613,Greatest
95,1/3/1977,House,CA,100,"ROYBAL, Edward R.",R000485,2/10/1916,8,8,22243,60.89801506,Greatest
96,1/3/1979,House,CA,100,"ROYBAL, Edward R.",R000485,2/10/1916,9,9,22973,62.89664613,Greatest
97,1/3/1981,House,CA,100,"ROYBAL, Edward R.",R000485,2/10/1916,10,10,23704,64.89801506,Greatest
98,1/3/1983,House,CA,100,"ROYBAL, Edward R.",R000485,2/10/1916,11,11,24434,66.89664613,Greatest
99,1/3/1985,House,CA,100,"ROYBAL, Edward R.",R000485,2/10/1916,12,12,25165,68.89801506,Greatest
100,1/3/1987,House,CA,100,"ROYBAL, Edward R.",R000485,2/10/1916,13,13,25895,70.89664613,Greatest
101,1/3/1989,House,CA,100,"ROYBAL, Edward R.",R000485,2/10/1916,14,14,26626,72.89801506,Greatest
102,1/3/1991,House,CA,100,"ROYBAL, Edward R.",R000485,2/10/1916,15,15,27356,74.89664613,Greatest
103,1/3/1993,House,CA,100,"ROYBAL-ALLARD, Lucille",R000486,6/12/1941,1,1,18833,51.56194387,Silent
104,1/3/1995,House,CA,100,"ROYBAL-ALLARD, Lucille",R000486,6/12/1941,2,2,19563,53.56057495,Silent
105,1/3/1997,House,CA,100,"ROYBAL-ALLARD, Lucille",R000486,6/12/1941,3,3,20294,55.56194387,Silent
106,1/3/1999,House,CA,100,"ROYBAL-ALLARD, Lucille",R000486,6/12/1941,4,4,21024,57.56057495,Silent
107,1/3/2001,House,CA,100,"ROYBAL-ALLARD, Lucille",R000486,6/12/1941,5,5,21755,59.56194387,Silent
108,1/3/2003,House,CA,100,"ROYBAL-ALLARD, Lucille",R000486,6/12/1941,6,6,22485,61.56057495,Silent
109,1/3/2005,House,CA,100,"ROYBAL-ALLARD, Lucille",R000486,6/12/1941,7,7,23216,63.56194387,Silent
110,1/3/2007,House,CA,100,"ROYBAL-ALLARD, Lucille",R000486,6/12/1941,8,8,23946,65.56057495,Silent
111,1/3/2009,House,CA,100,"ROYBAL-ALLARD, Lucille",R000486,6/12/1941,9,9,24677,67.56194387,Silent
112,1/3/2011,House,CA,100,"ROYBAL-ALLARD, Lucille",R000486,6/12/1941,10,10,25407,69.56057495,Silent
113,1/3/2013,House,CA,100,"ROYBAL-ALLARD, Lucille",R000486,6/12/1941,11,11,26138,71.56194387,Silent
114,1/3/2015,House,CA,100,"ROYBAL-ALLARD, Lucille",R000486,6/12/1941,12,12,26868,73.56057495,Silent
115,1/3/2017,House,CA,100,"ROYBAL-ALLARD, Lucille",R000486,6/12/1941,13,13,27599,75.56194387,Silent
116,1/3/2019,House,CA,100,"ROYBAL-ALLARD, Lucille",R000486,6/12/1941,14,14,28329,77.56057495,Silent
117,1/3/2021,House,CA,100,"ROYBAL-ALLARD, Lucille",R000486,6/12/1941,15,15,29060,79.56194387,Silent
103,1/3/1993,House,CA,200,"ROYCE, Edward Randall",R000487,10/12/1951,1,1,15059,41.229295,Boomers
104,1/3/1995,House,CA,200,"ROYCE, Edward Randall",R000487,10/12/1951,2,2,15789,43.22792608,Boomers
105,1/3/1997,House,CA,200,"ROYCE, Edward Randall",R000487,10/12/1951,3,3,16520,45.229295,Boomers
106,1/3/1999,House,CA,200,"ROYCE, Edward Randall",R000487,10/12/1951,4,4,17250,47.22792608,Boomers
107,1/3/2001,House,CA,200,"ROYCE, Edward Randall",R000487,10/12/1951,5,5,17981,49.229295,Boomers
108,1/3/2003,House,CA,200,"ROYCE, Edward Randall",R000487,10/12/1951,6,6,18711,51.22792608,Boomers
109,1/3/2005,House,CA,200,"ROYCE, Edward Randall",R000487,10/12/1951,7,7,19442,53.229295,Boomers
110,1/3/2007,House,CA,200,"ROYCE, Edward Randall",R000487,10/12/1951,8,8,20172,55.22792608,Boomers
111,1/3/2009,House,CA,200,"ROYCE, Edward Randall",R000487,10/12/1951,9,9,20903,57.229295,Boomers
112,1/3/2011,House,CA,200,"ROYCE, Edward Randall",R000487,10/12/1951,10,10,21633,59.22792608,Boomers
113,1/3/2013,House,CA,200,"ROYCE, Edward Randall",R000487,10/12/1951,11,11,22364,61.229295,Boomers
114,1/3/2015,House,CA,200,"ROYCE, Edward Randall",R000487,10/12/1951,12,12,23094,63.22792608,Boomers
115,1/3/2017,House,CA,200,"ROYCE, Edward Randall",R000487,10/12/1951,13,13,23825,65.229295,Boomers
96,1/3/1979,House,CA,200,"ROYER, William Howard",R000489,4/11/1920,1,1,21451,58.72963723,Greatest
66,3/4/1919,House,MO,100,"RUBEY, Thomas Lewis",R000491,1862-09-27,5,5,20611,56.42984257,Missionary
68,3/4/1923,House,MO,100,"RUBEY, Thomas Lewis",R000491,1862-09-27,6,6,22072,60.42984257,Missionary
69,3/4/1925,House,MO,100,"RUBEY, Thomas Lewis",R000491,1862-09-27,7,7,22803,62.4312115,Missionary
70,3/4/1927,House,MO,100,"RUBEY, Thomas Lewis",R000491,1862-09-27,8,8,23533,64.42984257,Missionary
66,3/4/1919,House,MO,100,"RUCKER, William Waller",R000494,1855-02-01,11,11,23406,64.08213552,Progressive
67,3/4/1921,House,MO,100,"RUCKER, William Waller",R000494,1855-02-01,12,12,24137,66.08350445,Progressive
95,1/3/1977,House,AZ,200,"RUDD, Eldon Dean",R000495,7/15/1920,1,1,20626,56.47091034,Greatest
96,1/3/1979,House,AZ,200,"RUDD, Eldon Dean",R000495,7/15/1920,2,2,21356,58.46954141,Greatest
97,1/3/1981,House,AZ,200,"RUDD, Eldon Dean",R000495,7/15/1920,3,3,22087,60.47091034,Greatest
98,1/3/1983,House,AZ,200,"RUDD, Eldon Dean",R000495,7/15/1920,4,4,22817,62.46954141,Greatest
99,1/3/1985,House,AZ,200,"RUDD, Eldon Dean",R000495,7/15/1920,5,5,23548,64.47091034,Greatest
72,3/4/1931,House,NY,100,"RUDD, Stephen Andrew",R000496,1874-12-11,1,1,20536,56.22450376,Missionary
73,3/4/1933,House,NY,100,"RUDD, Stephen Andrew",R000496,1874-12-11,2,2,21267,58.22587269,Missionary
74,1/3/1935,House,NY,100,"RUDD, Stephen Andrew",R000496,1874-12-11,3,3,21937,60.06023272,Missionary
96,1/3/1979,Senate,NH,200,"RUDMAN, Warren Bruce",R000497,5/18/1930,1,1,17762,48.62970568,Silent
97,1/3/1981,Senate,NH,200,"RUDMAN, Warren Bruce",R000497,5/18/1930,2,2,18493,50.63107461,Silent
98,1/3/1983,Senate,NH,200,"RUDMAN, Warren Bruce",R000497,5/18/1930,3,3,19223,52.62970568,Silent
99,1/3/1985,Senate,NH,200,"RUDMAN, Warren Bruce",R000497,5/18/1930,4,4,19954,54.63107461,Silent
100,1/3/1987,Senate,NH,200,"RUDMAN, Warren Bruce",R000497,5/18/1930,5,5,20684,56.62970568,Silent
101,1/3/1989,Senate,NH,200,"RUDMAN, Warren Bruce",R000497,5/18/1930,6,6,21415,58.63107461,Silent
102,1/3/1991,Senate,NH,200,"RUDMAN, Warren Bruce",R000497,5/18/1930,7,7,22145,60.62970568,Silent
73,3/4/1933,House,MO,100,"RUFFIN, James Edward",R000498,1893-07-24,1,1,14467,39.60848734,Lost
88,1/3/1963,House,IL,200,"RUMSFELD, Donald Henry",R000508,7/9/1932,1,1,11135,30.48596851,Silent
89,1/3/1965,House,IL,200,"RUMSFELD, Donald Henry",R000508,7/9/1932,2,2,11866,32.48733744,Silent
90,1/3/1967,House,IL,200,"RUMSFELD, Donald Henry",R000508,7/9/1932,3,3,12596,34.48596851,Silent
91,1/3/1969,House,IL,200,"RUMSFELD, Donald Henry",R000508,7/9/1932,4,4,13327,36.48733744,Silent
92,1/3/1971,House,NM,100,"RUNNELS, Harold Lowell",R000510,3/17/1924,1,1,17093,46.7980835,Greatest
93,1/3/1973,House,NM,100,"RUNNELS, Harold Lowell",R000510,3/17/1924,2,2,17824,48.79945243,Greatest
94,1/3/1975,House,NM,100,"RUNNELS, Harold Lowell",R000510,3/17/1924,3,3,18554,50.7980835,Greatest
95,1/3/1977,House,NM,100,"RUNNELS, Harold Lowell",R000510,3/17/1924,4,4,19285,52.79945243,Greatest
96,1/3/1979,House,NM,100,"RUNNELS, Harold Lowell",R000510,3/17/1924,5,5,20015,54.7980835,Greatest
90,1/3/1967,House,MI,200,"RUPPE, Philip Edward",R000512,9/29/1926,1,1,14706,40.26283368,Greatest
91,1/3/1969,House,MI,200,"RUPPE, Philip Edward",R000512,9/29/1926,2,2,15437,42.2642026,Greatest
92,1/3/1971,House,MI,200,"RUPPE, Philip Edward",R000512,9/29/1926,3,3,16167,44.26283368,Greatest
93,1/3/1973,House,MI,200,"RUPPE, Philip Edward",R000512,9/29/1926,4,4,16898,46.2642026,Greatest
94,1/3/1975,House,MI,200,"RUPPE, Philip Edward",R000512,9/29/1926,5,5,17628,48.26283368,Greatest
95,1/3/1977,House,MI,200,"RUPPE, Philip Edward",R000512,9/29/1926,6,6,18359,50.2642026,Greatest
103,1/3/1993,House,IL,100,"RUSH, Bobby L.",R000515,11/23/1946,1,1,16843,46.11362081,Boomers
104,1/3/1995,House,IL,100,"RUSH, Bobby L.",R000515,11/23/1946,2,2,17573,48.11225188,Boomers
105,1/3/1997,House,IL,100,"RUSH, Bobby L.",R000515,11/23/1946,3,3,18304,50.11362081,Boomers
106,1/3/1999,House,IL,100,"RUSH, Bobby L.",R000515,11/23/1946,4,4,19034,52.11225188,Boomers
107,1/3/2001,House,IL,100,"RUSH, Bobby L.",R000515,11/23/1946,5,5,19765,54.11362081,Boomers
108,1/3/2003,House,IL,100,"RUSH, Bobby L.",R000515,11/23/1946,6,6,20495,56.11225188,Boomers
109,1/3/2005,House,IL,100,"RUSH, Bobby L.",R000515,11/23/1946,7,7,21226,58.11362081,Boomers
110,1/3/2007,House,IL,100,"RUSH, Bobby L.",R000515,11/23/1946,8,8,21956,60.11225188,Boomers
111,1/3/2009,House,IL,100,"RUSH, Bobby L.",R000515,11/23/1946,9,9,22687,62.11362081,Boomers
112,1/3/2011,House,IL,100,"RUSH, Bobby L.",R000515,11/23/1946,10,10,23417,64.11225188,Boomers
113,1/3/2013,House,IL,100,"RUSH, Bobby L.",R000515,11/23/1946,11,11,24148,66.11362081,Boomers
114,1/3/2015,House,IL,100,"RUSH, Bobby L.",R000515,11/23/1946,12,12,24878,68.11225188,Boomers
115,1/3/2017,House,IL,100,"RUSH, Bobby L.",R000515,11/23/1946,13,13,25609,70.11362081,Boomers
116,1/3/2019,House,IL,100,"RUSH, Bobby L.",R000515,11/23/1946,14,14,26339,72.11225188,Boomers
117,1/3/2021,House,IL,100,"RUSH, Bobby L.",R000515,11/23/1946,15,15,27070,74.11362081,Boomers
80,1/3/1947,House,NV,200,"RUSSELL, Charles Hinton",R000522,12/27/1903,1,1,15713,43.01984942,Greatest
89,1/3/1965,Senate,SC,100,"RUSSELL, Donald Stuart",R000525,2/22/1906,1,1,21500,58.86379192,Greatest
72,3/4/1931,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,1,1,12174,33.33059548,Lost
73,3/4/1933,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,2,2,12905,35.33196441,Lost
74,1/3/1935,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,3,3,13575,37.16632444,Lost
75,1/3/1937,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,4,4,14306,39.16769336,Lost
76,1/3/1939,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,5,5,15036,41.16632444,Lost
77,1/3/1941,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,6,6,15767,43.16769336,Lost
78,1/3/1943,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,7,7,16497,45.16632444,Lost
79,1/3/1945,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,8,8,17228,47.16769336,Lost
80,1/3/1947,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,9,9,17958,49.16632444,Lost
81,1/3/1949,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,10,10,18689,51.16769336,Lost
82,1/3/1951,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,11,11,19419,53.16632444,Lost
83,1/3/1953,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,12,12,20150,55.16769336,Lost
84,1/3/1955,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,13,13,20880,57.16632444,Lost
85,1/3/1957,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,14,14,21611,59.16769336,Lost
86,1/3/1959,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,15,15,22341,61.16632444,Lost
87,1/3/1961,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,16,16,23072,63.16769336,Lost
88,1/3/1963,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,17,17,23802,65.16632444,Lost
89,1/3/1965,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,18,18,24533,67.16769336,Lost
90,1/3/1967,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,19,19,25263,69.16632444,Lost
91,1/3/1969,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,20,20,25994,71.16769336,Lost
92,1/3/1971,Senate,GA,100,"RUSSELL, Richard Brevard, Jr.",R000536,1897-11-02,21,21,26724,73.16632444,Lost
74,1/3/1935,House,MA,100,"RUSSELL, Richard Manning",R000537,1891-03-03,1,1,16011,43.83572895,Lost
77,1/3/1941,House,TX,100,"RUSSELL, Sam Morris",R000538,1889-08-09,1,1,18774,51.40041068,Lost
78,1/3/1943,House,TX,100,"RUSSELL, Sam Morris",R000538,1889-08-09,2,2,19504,53.39904175,Lost
79,1/3/1945,House,TX,100,"RUSSELL, Sam Morris",R000538,1889-08-09,3,3,20235,55.40041068,Lost
94,1/3/1975,House,IL,100,"RUSSO, Martin Anthony",R000543,1/23/1944,1,1,11303,30.94592745,Silent
95,1/3/1977,House,IL,100,"RUSSO, Martin Anthony",R000543,1/23/1944,2,2,12034,32.94729637,Silent
96,1/3/1979,House,IL,100,"RUSSO, Martin Anthony",R000543,1/23/1944,3,3,12764,34.94592745,Silent
97,1/3/1981,House,IL,100,"RUSSO, Martin Anthony",R000543,1/23/1944,4,4,13495,36.94729637,Silent
98,1/3/1983,House,IL,100,"RUSSO, Martin Anthony",R000543,1/23/1944,5,5,14225,38.94592745,Silent
99,1/3/1985,House,IL,100,"RUSSO, Martin Anthony",R000543,1/23/1944,6,6,14956,40.94729637,Silent
100,1/3/1987,House,IL,100,"RUSSO, Martin Anthony",R000543,1/23/1944,7,7,15686,42.94592745,Silent
101,1/3/1989,House,IL,100,"RUSSO, Martin Anthony",R000543,1/23/1944,8,8,16417,44.94729637,Silent
102,1/3/1991,House,IL,100,"RUSSO, Martin Anthony",R000543,1/23/1944,9,9,17147,46.94592745,Silent
91,1/3/1969,House,NC,200,"RUTH, Earl Baker",R000545,2/7/1916,1,1,19324,52.90622861,Greatest
92,1/3/1971,House,NC,200,"RUTH, Earl Baker",R000545,2/7/1916,2,2,20054,54.90485969,Greatest
93,1/3/1973,House,NC,200,"RUTH, Earl Baker",R000545,2/7/1916,3,3,20785,56.90622861,Greatest
75,1/3/1937,House,PA,200,"RUTHERFORD, Albert Greig",R000546,1879-01-03,1,1,21184,57.99863107,Missionary
76,1/3/1939,House,PA,200,"RUTHERFORD, Albert Greig",R000546,1879-01-03,2,2,21914,59.99726215,Missionary
77,1/3/1941,House,PA,200,"RUTHERFORD, Albert Greig",R000546,1879-01-03,3,3,22645,61.99863107,Missionary
84,1/3/1955,House,TX,100,"RUTHERFORD, J. T.",R000547,5/30/1921,1,1,12271,33.59616701,Greatest
85,1/3/1957,House,TX,100,"RUTHERFORD, J. T.",R000547,5/30/1921,2,2,13002,35.59753593,Greatest
86,1/3/1959,House,TX,100,"RUTHERFORD, J. T.",R000547,5/30/1921,3,3,13732,37.59616701,Greatest
87,1/3/1961,House,TX,100,"RUTHERFORD, J. T.",R000547,5/30/1921,4,4,14463,39.59753593,Greatest
69,3/4/1925,House,GA,100,"RUTHERFORD, Samuel",R000549,1870-03-15,1,1,20077,54.96783025,Missionary
70,3/4/1927,House,GA,100,"RUTHERFORD, Samuel",R000549,1870-03-15,2,2,20807,56.96646133,Missionary
71,3/4/1929,House,GA,100,"RUTHERFORD, Samuel",R000549,1870-03-15,3,3,21538,58.96783025,Missionary
72,3/4/1931,House,GA,100,"RUTHERFORD, Samuel",R000549,1870-03-15,4,4,22268,60.96646133,Missionary
74,1/3/1935,House,MN,100,"RYAN, Elmer James",R000555,5/26/1907,1,1,10084,27.60848734,Greatest
75,1/3/1937,House,MN,100,"RYAN, Elmer James",R000555,5/26/1907,2,2,10815,29.60985626,Greatest
76,1/3/1939,House,MN,100,"RYAN, Elmer James",R000555,5/26/1907,3,3,11545,31.60848734,Greatest
87,1/3/1961,House,MI,100,"RYAN, Harold Martin",R000556,2/6/1911,1,1,18229,49.908282,Greatest
88,1/3/1963,House,MI,100,"RYAN, Harold Martin",R000556,2/6/1911,2,2,18959,51.90691307,Greatest
93,1/3/1973,House,CA,100,"RYAN, Leo Joseph",R000558,5/5/1925,1,1,17410,47.6659822,Greatest
94,1/3/1975,House,CA,100,"RYAN, Leo Joseph",R000558,5/5/1925,2,2,18140,49.66461328,Greatest
95,1/3/1977,House,CA,100,"RYAN, Leo Joseph",R000558,5/5/1925,3,3,18871,51.6659822,Greatest
67,3/4/1921,House,NY,200,"RYAN, Thomas Jefferson",R000560,1890-06-17,1,1,11217,30.71047228,Lost
87,1/3/1961,House,NY,100,"RYAN, William Fitts",R000562,6/28/1922,1,1,14069,38.51882272,Greatest
88,1/3/1963,House,NY,100,"RYAN, William Fitts",R000562,6/28/1922,2,2,14799,40.5174538,Greatest
89,1/3/1965,House,NY,100,"RYAN, William Fitts",R000562,6/28/1922,3,3,15530,42.51882272,Greatest
90,1/3/1967,House,NY,100,"RYAN, William Fitts",R000562,6/28/1922,4,4,16260,44.5174538,Greatest
91,1/3/1969,House,NY,100,"RYAN, William Fitts",R000562,6/28/1922,5,5,16991,46.51882272,Greatest
92,1/3/1971,House,NY,100,"RYAN, William Fitts",R000562,6/28/1922,6,6,17721,48.5174538,Greatest
79,1/3/1945,House,CT,100,"RYTER, Joseph Francis",R000565,2/4/1914,1,1,11291,30.91307324,Greatest
104,1/3/1995,House,KS,200,"RYUN, Jim",R000566,4/29/1947,1,1,17416,47.68240931,Boomers
105,1/3/1997,House,KS,200,"RYUN, Jim",R000566,4/29/1947,2,2,18147,49.68377823,Boomers
106,1/3/1999,House,KS,200,"RYUN, Jim",R000566,4/29/1947,3,3,18877,51.68240931,Boomers
107,1/3/2001,House,KS,200,"RYUN, Jim",R000566,4/29/1947,4,4,19608,53.68377823,Boomers
108,1/3/2003,House,KS,200,"RYUN, Jim",R000566,4/29/1947,5,5,20338,55.68240931,Boomers
109,1/3/2005,House,KS,200,"RYUN, Jim",R000566,4/29/1947,6,6,21069,57.68377823,Boomers
105,1/3/1997,House,NM,200,"REDMOND, William Thomas",R000567,1/28/1954,1,1,15681,42.93223819,Boomers
105,1/3/1997,House,TX,100,"RODRIGUEZ, Ciro D.",R000568,12/9/1946,1,1,18288,50.0698152,Boomers
106,1/3/1999,House,TX,100,"RODRIGUEZ, Ciro D.",R000568,12/9/1946,2,2,19018,52.06844627,Boomers
107,1/3/2001,House,TX,100,"RODRIGUEZ, Ciro D.",R000568,12/9/1946,3,3,19749,54.0698152,Boomers
108,1/3/2003,House,TX,100,"RODRIGUEZ, Ciro D.",R000568,12/9/1946,4,4,20479,56.06844627,Boomers
110,1/3/2007,House,TX,100,"RODRIGUEZ, Ciro D.",R000568,12/9/1946,5,5,21940,60.06844627,Boomers
111,1/3/2009,House,TX,100,"RODRIGUEZ, Ciro D.",R000568,12/9/1946,6,6,22671,62.0698152,Boomers
106,1/3/1999,House,NY,200,"REYNOLDS, Thomas M.",R000569,9/3/1950,1,1,17654,48.3340178,Boomers
107,1/3/2001,House,NY,200,"REYNOLDS, Thomas M.",R000569,9/3/1950,2,2,18385,50.33538672,Boomers
108,1/3/2003,House,NY,200,"REYNOLDS, Thomas M.",R000569,9/3/1950,3,3,19115,52.3340178,Boomers
109,1/3/2005,House,NY,200,"REYNOLDS, Thomas M.",R000569,9/3/1950,4,4,19846,54.33538672,Boomers
110,1/3/2007,House,NY,200,"REYNOLDS, Thomas M.",R000569,9/3/1950,5,5,20576,56.3340178,Boomers
106,1/3/1999,House,WI,200,"RYAN, Paul D.",R000570,1/29/1970,1,1,10566,28.92813142,Gen X
107,1/3/2001,House,WI,200,"RYAN, Paul D.",R000570,1/29/1970,2,2,11297,30.92950034,Gen X
108,1/3/2003,House,WI,200,"RYAN, Paul D.",R000570,1/29/1970,3,3,12027,32.92813142,Gen X
109,1/3/2005,House,WI,200,"RYAN, Paul D.",R000570,1/29/1970,4,4,12758,34.92950034,Gen X
110,1/3/2007,House,WI,200,"RYAN, Paul D.",R000570,1/29/1970,5,5,13488,36.92813142,Gen X
111,1/3/2009,House,WI,200,"RYAN, Paul D.",R000570,1/29/1970,6,6,14219,38.92950034,Gen X
112,1/3/2011,House,WI,200,"RYAN, Paul D.",R000570,1/29/1970,7,7,14949,40.92813142,Gen X
113,1/3/2013,House,WI,200,"RYAN, Paul D.",R000570,1/29/1970,8,8,15680,42.92950034,Gen X
114,1/3/2015,House,WI,200,"RYAN, Paul D.",R000570,1/29/1970,9,9,16410,44.92813142,Gen X
115,1/3/2017,House,WI,200,"RYAN, Paul D.",R000570,1/29/1970,10,10,17141,46.92950034,Gen X
107,1/3/2001,House,MT,200,"REHBERG, Denny",R000571,10/5/1955,1,1,16527,45.24845996,Boomers
108,1/3/2003,House,MT,200,"REHBERG, Denny",R000571,10/5/1955,2,2,17257,47.24709103,Boomers
109,1/3/2005,House,MT,200,"REHBERG, Denny",R000571,10/5/1955,3,3,17988,49.24845996,Boomers
110,1/3/2007,House,MT,200,"REHBERG, Denny",R000571,10/5/1955,4,4,18718,51.24709103,Boomers
111,1/3/2009,House,MT,200,"REHBERG, Denny",R000571,10/5/1955,5,5,19449,53.24845996,Boomers
112,1/3/2011,House,MT,200,"REHBERG, Denny",R000571,10/5/1955,6,6,20179,55.24709103,Boomers
107,1/3/2001,House,MI,200,"ROGERS, Mike",R000572,6/2/1963,1,1,13730,37.59069131,Boomers
108,1/3/2003,House,MI,200,"ROGERS, Mike",R000572,6/2/1963,2,2,14460,39.58932238,Boomers
109,1/3/2005,House,MI,200,"ROGERS, Mike",R000572,6/2/1963,3,3,15191,41.59069131,Boomers
110,1/3/2007,House,MI,200,"ROGERS, Mike",R000572,6/2/1963,4,4,15921,43.58932238,Boomers
111,1/3/2009,House,MI,200,"ROGERS, Mike",R000572,6/2/1963,5,5,16652,45.59069131,Boomers
